pmid|annotator|subject_start_idx|subject_end_idx|subject_location|subject_text_span|subject_label|predicate|object_start_idx|object_end_idx|object_location|object_text_span|object_label
38283894|expert_5|1570|1573|abstract|zinc|chemical|located in|1380|1387|abstract|children|human
38283894|expert_5|1646|1660|abstract|Bifidobacterium|bacteria|located in|1380|1387|abstract|children|human
38283894|expert_5|1711|1725|abstract|Parabacteroides|bacteria|located in|1380|1387|abstract|children|human
38283894|expert_5|1787|1804|abstract|c-reactive protein|chemical|located in|1380|1387|abstract|children|human
38283894|expert_5|1807|1809|abstract|CRP|chemical|located in|1380|1387|abstract|children|human
38283894|expert_5|1851|1854|abstract|GABA|chemical|located in|1380|1387|abstract|children|human
38283894|expert_5|1928|1938|abstract|Bacteroides|bacteria|located in|1380|1387|abstract|children|human
38283894|expert_5|1986|1996|abstract|Clostridium|bacteria|located in|1380|1387|abstract|children|human
38283894|expert_5|2249|2251|abstract|ASD|DDF|target|2235|2242|abstract|Children|human
38283894|expert_5|2289|2291|abstract|CRP|chemical|located in|2235|2242|abstract|Children|human
38283894|expert_5|2289|2291|abstract|CRP|chemical|located in|2544|2551|abstract|controls|human
38283894|expert_5|2297|2300|abstract|GABA|chemical|located in|2235|2242|abstract|Children|human
38283894|expert_5|2297|2300|abstract|GABA|chemical|located in|2544|2551|abstract|controls|human
38283894|expert_5|2319|2326|abstract|oxytocin|chemical|located in|2235|2242|abstract|Children|human
38283894|expert_5|2319|2326|abstract|oxytocin|chemical|located in|2544|2551|abstract|controls|human
38283894|expert_5|2329|2332|abstract|iron|chemical|located in|2235|2242|abstract|Children|human
38283894|expert_5|2329|2332|abstract|iron|chemical|located in|2544|2551|abstract|controls|human
38283894|expert_5|2339|2342|abstract|zinc|chemical|located in|2235|2242|abstract|Children|human
38283894|expert_5|2339|2342|abstract|zinc|chemical|located in|2544|2551|abstract|controls|human
38283894|expert_5|2376|2390|abstract|Bifidobacterium|bacteria|located in|2235|2242|abstract|Children|human
38283894|expert_5|2376|2390|abstract|Bifidobacterium|bacteria|located in|2544|2551|abstract|controls|human
38283894|expert_5|2403|2417|abstract|Parabacteroides|bacteria|located in|2235|2242|abstract|Children|human
38283894|expert_5|2403|2417|abstract|Parabacteroides|bacteria|located in|2544|2551|abstract|controls|human
38283894|expert_5|2460|2475|abstract|Faecalibacterium|bacteria|located in|2235|2242|abstract|Children|human
38283894|expert_5|2460|2475|abstract|Faecalibacterium|bacteria|located in|2544|2551|abstract|controls|human
38283894|expert_5|2485|2495|abstract|Bacteroides|bacteria|located in|2235|2242|abstract|Children|human
38283894|expert_5|2485|2495|abstract|Bacteroides|bacteria|located in|2544|2551|abstract|controls|human
38283894|expert_5|2509|2519|abstract|Clostridium|bacteria|located in|2235|2242|abstract|Children|human
38283894|expert_5|2509|2519|abstract|Clostridium|bacteria|located in|2544|2551|abstract|controls|human
36072680|expert_6|0|23|abstract|Irritable bowel syndrome|DDF|is a|84|110|abstract|chronic debilitating issues|DDF
36072680|expert_6|26|28|abstract|IBS|DDF|is a|84|110|abstract|chronic debilitating issues|DDF
36072680|expert_6|261|274|abstract|gut microbiota|microbiome|is linked to|360|374|abstract|gastroenteritis|DDF
36072680|expert_6|261|274|abstract|gut microbiota|microbiome|is linked to|377|382|abstract|stress|DDF
36072680|expert_6|1125|1127|abstract|IBS|DDF|target|1111|1118|abstract|patients|human
37127945|expert_4|947|948|abstract|BD|DDF|change abundance|884|896|abstract|Lactobacillus|bacteria
37127945|expert_4|947|948|abstract|BD|DDF|change abundance|899|914|abstract|Faecalibacterium|bacteria
37127945|expert_4|947|948|abstract|BD|DDF|change abundance|921|932|abstract|Ruminococcus|bacteria
37127945|expert_4|1089|1113|abstract|Probiotic supplementation|dietary supplement|influence|1187|1205|abstract|depressive symptoms|DDF
37127945|expert_4|1089|1113|abstract|Probiotic supplementation|dietary supplement|influence|1211|1231|abstract|cognitive impairments|DDF
37127945|expert_4|1187|1205|abstract|depressive symptoms|DDF|target|1239|1246|abstract|patients|human
37127945|expert_4|1211|1231|abstract|cognitive impairments|DDF|target|1239|1246|abstract|patients|human
37127945|expert_4|1253|1254|abstract|BD|DDF|target|1239|1246|abstract|patients|human
37127945|expert_4|1673|1674|abstract|BD|DDF|target|1659|1666|abstract|patients|human
36411639|expert_4|114|125|abstract|Gut microbes|bacteria|influence|150|174|abstract|gastrointestinal diseases|DDF
36411639|expert_4|114|125|abstract|Gut microbes|bacteria|influence|181|207|abstract|ulcer stomach and intestine|DDF
36411639|expert_4|114|125|abstract|Gut microbes|bacteria|influence|213|236|abstract|irritable bowel syndrome|DDF
36411639|expert_4|399|431|abstract|Gut microbial-derived metabolites|chemical|influence|464|484|abstract|neurological diseases|DDF
36411639|expert_4|399|431|abstract|Gut microbial-derived metabolites|chemical|influence|494|512|abstract|Alzheimer's disease|DDF
36411639|expert_4|399|431|abstract|Gut microbial-derived metabolites|chemical|influence|515|533|abstract|Parkinson's disease|DDF
32545788|expert_6|92|101|abstract|dead cells|chemical|influence|0|11|abstract|Inflammation|DDF
32545788|expert_6|104|112|abstract|irritants|chemical|influence|0|11|abstract|Inflammation|DDF
32545788|expert_6|117|125|abstract|pathogens|chemical|influence|0|11|abstract|Inflammation|DDF
32545788|expert_6|688|705|abstract|NLRP3 inflammasome|chemical|influence|943|963|abstract|metabolic pathologies|DDF
32545788|expert_6|688|705|abstract|NLRP3 inflammasome|chemical|influence|966|972|abstract|obesity|DDF
32545788|expert_6|688|705|abstract|NLRP3 inflammasome|chemical|influence|975|989|abstract|type 2 diabetes|DDF
32545788|expert_6|688|705|abstract|NLRP3 inflammasome|chemical|influence|992|1006|abstract|atherosclerosis|DDF
32545788|expert_6|688|705|abstract|NLRP3 inflammasome|chemical|influence|1010|1032|abstract|cardiovascular diseases|DDF
32545788|expert_6|688|705|abstract|NLRP3 inflammasome|chemical|influence|1035|1073|abstract|ischemic and non-ischemic heart disease|DDF
32545788|expert_6|688|705|abstract|NLRP3 inflammasome|chemical|influence|1077|1095|abstract|inflammatory issues|DDF
32545788|expert_6|688|705|abstract|NLRP3 inflammasome|chemical|influence|1098|1111|abstract|liver diseases|DDF
32545788|expert_6|688|705|abstract|NLRP3 inflammasome|chemical|influence|1114|1140|abstract|inflammatory bowel diseases|DDF
32545788|expert_6|688|705|abstract|NLRP3 inflammasome|chemical|influence|1159|1178|abstract|rheumatoid arthritis|DDF
32545788|expert_6|688|705|abstract|NLRP3 inflammasome|chemical|influence|1185|1204|abstract|neurologic disorders|DDF
32545788|expert_6|688|705|abstract|NLRP3 inflammasome|chemical|influence|1207|1225|abstract|Parkinson's disease|DDF
32545788|expert_6|688|705|abstract|NLRP3 inflammasome|chemical|influence|1228|1246|abstract|Alzheimer's disease|DDF
32545788|expert_6|688|705|abstract|NLRP3 inflammasome|chemical|influence|1249|1266|abstract|multiple sclerosis|DDF
32545788|expert_6|688|705|abstract|NLRP3 inflammasome|chemical|influence|1269|1297|abstract|amyotrophic lateral sclerosis|DDF
32545788|expert_6|688|705|abstract|NLRP3 inflammasome|chemical|influence|1309|1330|abstract|neurological disorders|DDF
30072879|expert_2|0|16|abstract|Motor dysfunction|DDF|affect|35|53|abstract|Parkinson's disease|DDF
30072879|expert_2|0|16|abstract|Motor dysfunction|DDF|affect|56|57|abstract|PD|DDF
30072879|expert_2|35|53|abstract|Parkinson's disease|DDF|target|948|967|abstract|female and male mice|animal
30072879|expert_2|97|124|abstract|gastrointestinal dysfunction|DDF|affect|56|57|abstract|PD|DDF
30072879|expert_2|97|124|abstract|gastrointestinal dysfunction|DDF|affect|35|53|abstract|Parkinson's disease|DDF
30072879|expert_2|182|195|abstract|gut microbiome|microbiome|is linked to|241|255|abstract|PD pathogenesis|DDF
30072879|expert_2|752|784|abstract|metabotropic glutamate receptor 8|chemical|interact|852|895|abstract|1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine|chemical
30072879|expert_2|752|784|abstract|metabotropic glutamate receptor 8|chemical|interact|898|901|abstract|MPTP|chemical
30072879|expert_2|787|791|abstract|mGlu8|chemical|interact|852|895|abstract|1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine|chemical
30072879|expert_2|787|791|abstract|mGlu8|chemical|interact|898|901|abstract|MPTP|chemical
30072879|expert_2|795|808|abstract|group III mGlu|chemical|interact|852|895|abstract|1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine|chemical
30072879|expert_2|795|808|abstract|group III mGlu|chemical|interact|898|901|abstract|MPTP|chemical
30072879|expert_2|852|895|abstract|1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine|chemical|impact|1676|1689|abstract|gut microbiome|microbiome
30072879|expert_2|898|901|abstract|MPTP|chemical|impact|1676|1689|abstract|gut microbiome|microbiome
30072879|expert_2|1676|1689|abstract|gut microbiome|microbiome|located in|1554|1567|abstract|WT and KO mice|animal
30072879|expert_2|2199|2203|abstract|mGlu8|chemical|influence|2239|2240|abstract|PD|DDF
32572814|expert_4|0|7|title|Butyrate|chemical|influence|26|52|title|Salsolinol-Induced Toxicity|DDF
32572814|expert_4|568|575|abstract|Butyrate|chemical|located in|624|626|abstract|gut|anatomical location
32572814|expert_4|1560|1580|abstract|beta-hydroxy butyrate|drug|interact|1510|1517|abstract|butyrate|chemical
32572814|expert_4|1560|1580|abstract|beta-hydroxy butyrate|drug|interact|1601|1604|abstract|FA3R|chemical
32572814|expert_4|1583|1585|abstract|BHB|drug|interact|1510|1517|abstract|butyrate|chemical
32572814|expert_4|1583|1585|abstract|BHB|drug|interact|1601|1604|abstract|FA3R|chemical
32572814|expert_4|1654|1662|abstract|AR 420626|drug|interact|1640|1643|abstract|FA3R|chemical
32572814|expert_4|1654|1662|abstract|AR 420626|drug|interact|1706|1709|abstract|SALS|chemical
32572814|expert_4|1741|1743|abstract|BHB|drug|interact|1706|1709|abstract|SALS|chemical
30828318|expert_5|95|116|abstract|probiotic applications|dietary supplement|influence|140|146|abstract|anxiety|DDF
30828318|expert_5|95|116|abstract|probiotic applications|dietary supplement|influence|152|161|abstract|depression|DDF
30828318|expert_5|125|127|abstract|gut|anatomical location|located in|616|642|abstract|agile, fit hunter gatherers|human
30828318|expert_5|125|127|abstract|gut|anatomical location|located in|648|663|abstract|obese westerners|human
30828318|expert_5|125|127|abstract|gut|anatomical location|located in|668|672|abstract|Danes|human
30828318|expert_5|495|508|abstract|gut microbiota|microbiome|located in|125|127|abstract|gut|anatomical location
30828318|expert_5|495|508|abstract|gut microbiota|microbiome|located in|616|642|abstract|agile, fit hunter gatherers|human
30828318|expert_5|495|508|abstract|gut microbiota|microbiome|located in|648|663|abstract|obese westerners|human
30828318|expert_5|495|508|abstract|gut microbiota|microbiome|located in|668|672|abstract|Danes|human
30828318|expert_5|1017|1030|abstract|gut microbiota|microbiome|located in|1036|1040|abstract|brain|anatomical location
31148353|expert_5|58|94|abstract|L-3,4-dihydroxyphenylalanine (L-DOPA)|drug|change effect|22|40|abstract|Parkinson's disease|DDF
31148353|expert_5|58|94|abstract|L-3,4-dihydroxyphenylalanine (L-DOPA)|drug|change effect|43|44|abstract|PD|DDF
31148353|expert_5|58|94|abstract|L-3,4-dihydroxyphenylalanine (L-DOPA)|drug|change effect|222|244|abstract|dyskinetic side effects|DDF
31148353|expert_5|448|468|abstract|parkinsonian symptoms|DDF|affect|22|40|abstract|Parkinson's disease|DDF
31148353|expert_5|448|468|abstract|parkinsonian symptoms|DDF|affect|43|44|abstract|PD|DDF
31148353|expert_5|567|593|abstract|anti-inflammatory cytokines|chemical|influence|448|468|abstract|parkinsonian symptoms|DDF
31148353|expert_5|1142|1160|abstract|hUCB-derived plasma|chemical|located in|1256|1285|abstract|substantia nigra pars compacta|anatomical location
31148353|expert_5|1142|1160|abstract|hUCB-derived plasma|chemical|located in|1288|1291|abstract|SNpc|anatomical location
31148353|expert_5|1324|1349|abstract|pro-inflammatory cytokines|chemical|located in|1363|1366|abstract|SNpc|anatomical location
31148353|expert_5|1407|1444|abstract|inflammation-associated gut microbiota|microbiome|located in|1520|1522|abstract|gut|anatomical location
31148353|expert_5|1589|1602|abstract|gut microbiome|microbiome|is linked to|22|40|abstract|Parkinson's disease|DDF
31148353|expert_5|1589|1602|abstract|gut microbiome|microbiome|located in|1520|1522|abstract|gut|anatomical location
31148353|expert_5|1589|1602|abstract|gut microbiome|microbiome|is linked to|1648|1649|abstract|PD|DDF
31821833|expert_5|54|69|abstract|human microbiome|microbiome|is linked to|347|358|abstract|CNS diseases|DDF
31821833|expert_5|54|69|abstract|human microbiome|microbiome|is linked to|371|383|abstract|schizophrenia|DDF
31821833|expert_5|108|134|abstract|gastrointestinal microbiota|microbiome|located in|212|214|abstract|gut|anatomical location
31821833|expert_5|108|134|abstract|gastrointestinal microbiota|microbiome|is linked to|347|358|abstract|CNS diseases|DDF
31821833|expert_5|108|134|abstract|gastrointestinal microbiota|microbiome|is linked to|371|383|abstract|schizophrenia|DDF
31821833|expert_5|221|234|abstract|gut microbiota|microbiome|located in|212|214|abstract|gut|anatomical location
31821833|expert_5|221|234|abstract|gut microbiota|microbiome|is linked to|347|358|abstract|CNS diseases|DDF
31821833|expert_5|221|234|abstract|gut microbiota|microbiome|is linked to|371|383|abstract|schizophrenia|DDF
31821833|expert_5|822|842|abstract|intestinal microbiota|microbiome|located in|212|214|abstract|gut|anatomical location
31821833|expert_5|822|842|abstract|intestinal microbiota|microbiome|is linked to|347|358|abstract|CNS diseases|DDF
31821833|expert_5|822|842|abstract|intestinal microbiota|microbiome|is linked to|871|883|abstract|schizophrenia|DDF
33063712|expert_4|456|470|abstract|human disorders|DDF|change abundance|352|365|abstract|gut microbiota|microbiome
33063712|expert_4|506|511|abstract|cancer|DDF|change abundance|352|365|abstract|gut microbiota|microbiome
33063712|expert_4|528|554|abstract|neurodegenerative disorders|DDF|change abundance|352|365|abstract|gut microbiota|microbiome
36462169|expert_4|1091|1093|abstract|SMI|DDF|interact|1002|1010|abstract|sMAdCAM-1|chemical
36462169|expert_4|1091|1093|abstract|SMI|DDF|interact|1024|1029|abstract|I-FABP|chemical
36462169|expert_4|1091|1093|abstract|SMI|DDF|interact|1046|1050|abstract|CCL25|chemical
36462169|expert_4|1091|1093|abstract|SMI|DDF|interact|1070|1072|abstract|LBP|chemical
36462169|expert_4|1258|1260|abstract|SCZ|DDF|interact|1216|1220|abstract|CCL25|chemical
36462169|expert_4|1302|1304|abstract|AFF|DDF|interact|1266|1271|abstract|I-FABP|chemical
36462169|expert_4|1302|1304|abstract|AFF|DDF|interact|1291|1293|abstract|LBP|chemical
36462169|expert_4|1316|1321|abstract|I-FABP|chemical|interact|1339|1346|abstract|IL-18BPa|chemical
27698624|expert_2|72|85|title|Gut Microbiome|microbiome|is linked to|25|31|title|Anxiety|DDF
27698624|expert_2|169|182|abstract|gut microbiota|microbiome|is linked to|96|119|abstract|stress related disorders|DDF
27698624|expert_2|169|182|abstract|gut microbiota|microbiome|is linked to|122|131|abstract|depression|DDF
27698624|expert_2|169|182|abstract|gut microbiota|microbiome|is linked to|138|144|abstract|anxiety|DDF
33938181|expert_5|0|49|title|Human glucose-dependent insulinotropic polypeptide|chemical|impact|63|142|title|antimicrobial adjuvant re-sensitising multidrug-resistant Gram-negative bacteria|bacteria
33938181|expert_5|52|54|title|GIP|chemical|impact|63|142|title|antimicrobial adjuvant re-sensitising multidrug-resistant Gram-negative bacteria|bacteria
33938181|expert_5|0|31|abstract|Increasing antibiotic resistance|DDF|change abundance|36|57|abstract|Gram-negative bacteria|bacteria
33938181|expert_5|192|216|abstract|gastrointestinal peptides|chemical|impact|226|239|abstract|gut microbiota|microbiome
33938181|expert_5|546|573|abstract|multidrug resistant bacteria|bacteria|interact|324|373|abstract|human glucose-dependent insulinotropic polypeptide|chemical
33938181|expert_5|546|573|abstract|multidrug resistant bacteria|bacteria|interact|483|485|abstract|GIP|chemical
33938181|expert_5|578|588|abstract|E. coli TG1|bacteria|interact|546|573|abstract|multidrug resistant bacteria|bacteria
33938181|expert_5|601|617|abstract|E. amylovora 1189|bacteria|interact|546|573|abstract|multidrug resistant bacteria|bacteria
33938181|expert_5|744|747|abstract|AcrB|chemical|part of|691|742|abstract|inner and outer membrane efflux pump factor proteins|chemical
33938181|expert_5|753|756|abstract|TolC|chemical|part of|691|742|abstract|inner and outer membrane efflux pump factor proteins|chemical
31917834|expert_2|33|63|title|Adolescence Inflammatory Stress|DDF|affect|125|141|title|Neurodegeneration|DDF
31917834|expert_2|69|90|title|Microbiota Alterations|DDF|affect|125|141|title|Neurodegeneration|DDF
31917834|expert_2|331|344|abstract|gut microbiota|microbiome|is linked to|376|381|abstract|stress|DDF
31917834|expert_2|331|344|abstract|gut microbiota|microbiome|is linked to|470|496|abstract|neurodegenerative disorders|DDF
31917834|expert_2|522|527|abstract|stress|DDF|affect|617|625|abstract|dysbiosis|DDF
31917834|expert_2|530|538|abstract|infection|DDF|affect|617|625|abstract|dysbiosis|DDF
31917834|expert_2|541|557|abstract|neuroinflammation|DDF|affect|617|625|abstract|dysbiosis|DDF
31917834|expert_2|617|625|abstract|dysbiosis|DDF|affect|658|672|abstract|brain disorders|DDF
31917834|expert_2|695|728|abstract|pubertal neuroinflammatory insults|DDF|affect|658|672|abstract|brain disorders|DDF
31917834|expert_2|879|897|abstract|Alzheimer's disease|DDF|is a|824|845|abstract|neurological disorders|DDF
31917834|expert_2|900|918|abstract|Parkinson's disease|DDF|is a|824|845|abstract|neurological disorders|DDF
31917834|expert_2|925|934|abstract|depression|DDF|is a|824|845|abstract|neurological disorders|DDF
31917834|expert_2|949|958|abstract|probiotics|dietary supplement|influence|988|999|abstract|inflammation|DDF
31917834|expert_2|949|958|abstract|probiotics|dietary supplement|influence|1010|1018|abstract|dysbiosis|DDF
31917834|expert_2|949|958|abstract|probiotics|dietary supplement|influence|1053|1067|abstract|brain disorders|DDF
38123016|expert_2|89|112|abstract|autism spectrum disorder|DDF|is a|48|75|abstract|neurodevelopmental disorders|DDF
38123016|expert_2|115|117|abstract|ASD|DDF|is a|48|75|abstract|neurodevelopmental disorders|DDF
38123016|expert_2|220|229|abstract|infections|DDF|change abundance|323|336|abstract|gut microbiome|microbiome
38123016|expert_2|486|495|abstract|probiotics|dietary supplement|influence|621|623|abstract|ASD|DDF
38123016|expert_2|551|576|abstract|metabolite supplementation|dietary supplement|influence|621|623|abstract|ASD|DDF
38123016|expert_2|1008|1028|abstract|microbiota modulators|dietary supplement|influence|115|117|abstract|ASD|DDF
38123016|expert_2|1244|1257|abstract|gut microbiota|microbiome|located in|1267|1278|abstract|ASD patients|human
25231862|expert_1|0|20|title|Artificial sweeteners|dietary supplement|influence|29|47|title|glucose intolerance|DDF
25231862|expert_1|0|20|title|Artificial sweeteners|dietary supplement|impact|65|78|title|gut microbiota|microbiome
25231862|expert_1|0|32|abstract|Non-caloric artificial sweeteners|dietary supplement|influence|400|418|abstract|glucose intolerance|DDF
25231862|expert_1|35|37|abstract|NAS|dietary supplement|influence|400|418|abstract|glucose intolerance|DDF
25231862|expert_1|788|790|abstract|NAS|dietary supplement|influence|1052|1060|abstract|dysbiosis|DDF
25231862|expert_1|788|790|abstract|NAS|dietary supplement|influence|1066|1088|abstract|metabolic abnormalities|DDF
25231862|expert_1|931|951|abstract|NAS-induced dysbiosis|DDF|target|980|1001|abstract|healthy human subjects|human
25231862|expert_1|957|975|abstract|glucose intolerance|DDF|target|980|1001|abstract|healthy human subjects|human
33677218|expert_6|318|331|abstract|gut microbiota|microbiome|is linked to|345|369|abstract|depression-like behaviors|DDF
33677218|expert_6|318|331|abstract|gut microbiota|microbiome|is linked to|375|391|abstract|neuroinflammation|DDF
33677218|expert_6|407|431|abstract|depression-like behaviors|DDF|target|394|397|abstract|Rats|animal
33677218|expert_6|407|431|abstract|depression-like behaviors|DDF|affect|444|476|abstract|chronic unpredictable mild stress|DDF
33677218|expert_6|570|586|abstract|neuroinflammation|DDF|target|394|397|abstract|Rats|animal
33677218|expert_6|1374|1398|abstract|depression-like behaviors|DDF|affect|1411|1443|abstract|chronic unpredictable mild stress|DDF
36938477|expert_4|84|95|abstract|constipation|DDF|target|100|107|abstract|patients|human
36938477|expert_4|114|132|abstract|Parkinson's disease|DDF|target|100|107|abstract|patients|human
36938477|expert_4|135|136|abstract|PD|DDF|target|100|107|abstract|patients|human
36938477|expert_4|328|339|abstract|Constipation|DDF|target|375|385|abstract|PD patients|human
36938477|expert_4|388|397|abstract|Probiotics|dietary supplement|influence|423|445|abstract|functional constipation|DDF
36938477|expert_4|1308|1323|abstract|probiotic intake|dietary supplement|influence|1351|1362|abstract|constipation|DDF
36938477|expert_4|1351|1362|abstract|constipation|DDF|target|1367|1377|abstract|PD patients|human
31940482|expert_4|39|52|abstract|gut microbiome|microbiome|is linked to|89|107|abstract|Parkinson's disease|DDF
31940482|expert_4|218|257|abstract|Bacillus subtilis probiotic strain PXN21|bacteria|influence|374|388|abstract|synucleinopathy|DDF
31940482|expert_4|374|388|abstract|synucleinopathy|DDF|target|418|440|abstract|young and aging animals|animal
31940482|expert_4|476|503|abstract|Multiple B. subtilis strains|bacteria|interact|650|670|abstract|bacterial metabolites|chemical
31940482|expert_4|614|616|abstract|gut|anatomical location|located in|625|629|abstract|worms|animal
33416892|expert_4|519|532|abstract|gut microbiome|microbiome|is linked to|650|661|abstract|inflammation|DDF
33416892|expert_4|519|532|abstract|gut microbiome|microbiome|is linked to|693|722|abstract|CNS neurodegenerative diseases|DDF
33416892|expert_4|519|532|abstract|gut microbiome|microbiome|is linked to|735|753|abstract|Alzheimer's disease|DDF
33416892|expert_4|519|532|abstract|gut microbiome|microbiome|is linked to|756|774|abstract|Parkinson's disease|DDF
33416892|expert_4|519|532|abstract|gut microbiome|microbiome|is linked to|777|805|abstract|amyotrophic lateral sclerosis|DDF
33416892|expert_4|519|532|abstract|gut microbiome|microbiome|is linked to|812|829|abstract|multiple sclerosis|DDF
32600151|expert_4|434|447|abstract|gut microbiome|microbiome|is linked to|513|533|abstract|neurological diseases|DDF
32600151|expert_4|434|447|abstract|gut microbiome|microbiome|is linked to|546|563|abstract|multiple sclerosis|DDF
32600151|expert_4|434|447|abstract|gut microbiome|microbiome|is linked to|569|587|abstract|Parkinson's disease|DDF
32600151|expert_4|712|713|abstract|AD|DDF|change abundance|668|681|abstract|gut microbiome|microbiome
32600151|expert_4|712|713|abstract|AD|DDF|target|698|705|abstract|patients|human
32600151|expert_4|822|823|abstract|AD|DDF|target|809|815|abstract|patient|human
31302116|expert_1|56|79|abstract|stress-related disorders|DDF|target|0|4|abstract|Women|human
31302116|expert_1|56|79|abstract|stress-related disorders|DDF|target|37|39|abstract|men|human
31302116|expert_1|93|108|abstract|major depression|DDF|target|0|4|abstract|Women|human
31302116|expert_1|93|108|abstract|major depression|DDF|target|37|39|abstract|men|human
31302116|expert_1|114|132|abstract|generalized anxiety|DDF|target|0|4|abstract|Women|human
31302116|expert_1|114|132|abstract|generalized anxiety|DDF|target|37|39|abstract|men|human
31302116|expert_1|222|235|abstract|gut microbiota|microbiome|located in|194|215|abstract|gastrointestinal tract|anatomical location
31302116|expert_1|222|235|abstract|gut microbiota|microbiome|is linked to|314|329|abstract|mental illnesses|DDF
31302116|expert_1|222|235|abstract|gut microbiota|microbiome|is linked to|484|509|abstract|mood and anxiety disorders|DDF
34970638|expert_5|0|3|title|CUMS|DDF|affect|30|55|title|depression-like phenotypes|DDF
34970638|expert_5|9|21|title|dexamethasone|drug|change effect|30|55|title|depression-like phenotypes|DDF
34970638|expert_5|9|21|title|dexamethasone|drug|impact|92|105|title|gut microbiota|microbiome
34970638|expert_5|30|55|title|depression-like phenotypes|DDF|target|60|63|title|mice|animal
34970638|expert_5|92|105|title|gut microbiota|microbiome|is linked to|30|55|title|depression-like phenotypes|DDF
34970638|expert_5|92|105|title|gut microbiota|microbiome|located in|60|63|title|mice|animal
34970638|expert_5|26|39|abstract|gut microbiota|microbiome|is linked to|45|54|abstract|depression|DDF
34970638|expert_5|87|100|abstract|gut microbiota|microbiome|located in|121|131|abstract|individuals|human
34970638|expert_5|138|147|abstract|depression|DDF|target|121|131|abstract|individuals|human
34970638|expert_5|272|293|abstract|Adolescent female mice|animal|used by|725|757|abstract|Enzyme-linked immunosorbent assay|biomedical technique
34970638|expert_5|272|293|abstract|Adolescent female mice|animal|used by|760|764|abstract|ELISA|biomedical technique
34970638|expert_5|272|293|abstract|Adolescent female mice|animal|used by|950|961|abstract|western blot|biomedical technique
34970638|expert_5|272|293|abstract|Adolescent female mice|animal|used by|1010|1029|abstract|sequencing 16S rDNAs|biomedical technique
34970638|expert_5|322|340|abstract|control (CON) group|animal|used by|725|757|abstract|Enzyme-linked immunosorbent assay|biomedical technique
34970638|expert_5|322|340|abstract|control (CON) group|animal|used by|760|764|abstract|ELISA|biomedical technique
34970638|expert_5|322|340|abstract|control (CON) group|animal|used by|950|961|abstract|western blot|biomedical technique
