pmid|annotator|subject_label|object_label
32516966|student_A|microbiome|human
32516966|student_A|microbiome|anatomical location
32516966|student_A|microbiome|biomedical technique
32516966|student_A|microbiome|DDF
35276981|student_A|dietary supplement|DDF
32473843|student_B|bacteria|DDF
32473843|student_B|DDF|DDF
32473843|student_B|chemical|DDF
32473843|student_B|microbiome|DDF
32819577|student_B|microbiome|animal
32819577|student_B|animal|biomedical technique
32819577|student_B|bacteria|animal
32819577|student_B|DDF|microbiome
32819577|student_B|bacteria|human
32819577|student_B|microbiome|DDF
32819577|student_B|bacteria|DDF
32819577|student_B|DDF|animal
35650202|student_A|microbiome|animal
35650202|student_A|animal|biomedical technique
35650202|student_A|DDF|human
35650202|student_A|chemical|microbiome
35650202|student_A|microbiome|human
35650202|student_A|DDF|microbiome
35650202|student_A|DDF|DDF
35650202|student_A|human|biomedical technique
35650202|student_A|microbiome|DDF
35650202|student_A|anatomical location|animal
35650202|student_A|DDF|animal
35002935|student_B|food|DDF
35002935|student_B|bacteria|DDF
35002935|student_B|DDF|human
33417221|student_A|DDF|human
34112355|student_A|chemical|microbiome
34112355|student_A|chemical|DDF
34112355|student_A|DDF|chemical
38922485|student_B|microbiome|animal
38922485|student_B|animal|biomedical technique
38922485|student_B|dietary supplement|DDF
38922485|student_B|drug|bacteria
38922485|student_B|dietary supplement|microbiome
38922485|student_B|microbiome|DDF
38922485|student_B|drug|DDF
38922485|student_B|DDF|animal
38922485|student_B|drug|microbiome
38922485|student_B|bacteria|microbiome
39267834|student_B|DDF|microbiome
39267834|student_B|DDF|human
39267834|student_B|DDF|bacteria
39267834|student_B|microbiome|biomedical technique
36104346|student_A|microbiome|animal
36104346|student_A|DDF|animal
36104346|student_A|DDF|human
36104346|student_A|human|biomedical technique
32946938|student_A|DDF|human
32946938|student_A|chemical|anatomical location
32946938|student_A|chemical|human
32946938|student_A|DDF|bacteria
32946938|student_A|bacteria|DDF
32946938|student_A|chemical|bacteria
32946938|student_A|chemical|DDF
35308282|student_A|DDF|human
36494405|student_A|bacteria|DDF
36494405|student_A|chemical|DDF
36494405|student_A|drug|bacteria
35304983|student_B|dietary supplement|bacteria
35304983|student_B|dietary supplement|DDF
35304983|student_B|microbiome|DDF
35304983|student_B|chemical|microbiome
35304983|student_B|chemical|DDF
38866914|student_A|DDF|human
38866914|student_A|chemical|bacteria
38866914|student_A|chemical|DDF
38866914|student_A|chemical|microbiome
35275534|student_B|bacteria|DDF
35275534|student_B|chemical|DDF
35275534|student_B|microbiome|DDF
35967810|student_B|food|bacteria
35967810|student_B|food|DDF
35967810|student_B|microbiome|anatomical location
35967810|student_B|food|microbiome
35967810|student_B|dietary supplement|microbiome
35085752|student_A|DDF|anatomical location
35085752|student_A|DDF|human
35085752|student_A|microbiome|anatomical location
35085752|student_A|drug|DDF
35085752|student_A|drug|chemical
35085752|student_A|drug|microbiome
36370535|student_B|DDF|human
36370535|student_B|microbiome|DDF
36648872|student_B|DDF|human
36648872|student_B|microbiome|human
36648872|student_B|dietary supplement|DDF
36648872|student_B|microbiome|DDF
36648872|student_B|drug|DDF
36648872|student_B|chemical|DDF
36648872|student_B|drug|microbiome
38979127|student_A|DDF|human
38979127|student_A|microbiome|human
38979127|student_A|microbiome|biomedical technique
38979127|student_A|human|biomedical technique
38979127|student_A|microbiome|DDF
31843492|student_A|animal|biomedical technique
31843492|student_A|DDF|human
31843492|student_A|anatomical location|animal
31843492|student_A|microbiome|human
31843492|student_A|DDF|microbiome
31843492|student_A|microbiome|DDF
31843492|student_A|drug|DDF
31843492|student_A|chemical|DDF
31843492|student_A|drug|microbiome
31843492|student_A|bacteria|microbiome
36144449|student_A|dietary supplement|DDF
36144449|student_A|dietary supplement|microbiome
36144449|student_A|DDF|bacteria
36144449|student_A|drug|DDF
36144449|student_A|chemical|chemical
36144449|student_A|chemical|DDF
35463646|student_A|drug|DDF
35463646|student_A|microbiome|human
35463646|student_A|drug|gene
35463646|student_A|drug|microbiome
36037991|student_B|microbiome|animal
36037991|student_B|animal|biomedical technique
36037991|student_B|anatomical location|animal
36037991|student_B|chemical|microbiome
36037991|student_B|microbiome|biomedical technique
36037991|student_B|DDF|microbiome
36037991|student_B|microbiome|DDF
36037991|student_B|drug|DDF
36037991|student_B|microbiome|gene
36037991|student_B|DDF|animal
36037991|student_B|chemical|DDF
35144237|student_A|dietary supplement|bacteria
35144237|student_A|dietary supplement|DDF
35144237|student_A|dietary supplement|microbiome
35144237|student_A|microbiome|DDF
35144237|student_A|bacteria|DDF
39271063|student_A|bacteria|DDF
39271063|student_A|DDF|DDF
39271063|student_A|DDF|human
39271063|student_A|bacteria|chemical
34839011|student_A|dietary supplement|DDF
34839011|student_A|microbiome|DDF
35449203|student_A|DDF|human
35449203|student_A|microbiome|human
35449203|student_A|chemical|human
35449203|student_A|DDF|DDF
35449203|student_A|human|biomedical technique
35449203|student_A|chemical|microbiome
35449203|student_A|chemical|DDF
35886849|student_A|DDF|DDF
35886849|student_A|microbiome|DDF
33417973|student_A|DDF|anatomical location
33417973|student_A|chemical|anatomical location
33417973|student_A|DDF|chemical
33417973|student_A|microbiome|DDF
33417973|student_A|chemical|DDF
36329546|student_A|food|DDF
36329546|student_A|dietary supplement|DDF
36329546|student_A|microbiome|DDF
38737108|student_A|chemical|chemical
38737108|student_A|chemical|DDF
38737108|student_A|bacteria|gene
35779869|student_A|microbiome|DDF
35873830|student_A|drug|DDF
35873830|student_A|dietary supplement|DDF
35302147|student_B|microbiome|animal
35302147|student_B|dietary supplement|DDF
35302147|student_B|DDF|bacteria
35302147|student_B|microbiome|DDF
35302147|student_B|bacteria|DDF
35302147|student_B|DDF|animal
35302147|student_B|chemical|DDF
36160716|student_A|drug|DDF
36160716|student_A|microbiome|anatomical location
34795270|student_A|dietary supplement|microbiome
34795270|student_A|dietary supplement|DDF
35704960|student_A|DDF|human
35704960|student_A|dietary supplement|DDF
35704960|student_A|microbiome|biomedical technique
35704960|student_A|human|biomedical technique
35704960|student_A|drug|DDF
35704960|student_A|chemical|DDF
39134099|student_A|animal|biomedical technique
39134099|student_A|DDF|chemical
39134099|student_A|DDF|microbiome
39134099|student_A|DDF|DDF
39134099|student_A|microbiome|DDF
39134099|student_A|drug|DDF
39134099|student_A|chemical|microbiome
39134099|student_A|drug|microbiome
35889348|student_B|chemical|chemical
35889348|student_B|DDF|human
35889348|student_B|chemical|microbiome
35889348|student_B|chemical|DDF
35806985|student_B|DDF|human
35806985|student_B|microbiome|DDF
36422338|student_B|anatomical location|human
36422338|student_B|dietary supplement|bacteria
36422338|student_B|dietary supplement|DDF
36422338|student_B|microbiome|anatomical location
36422338|student_B|dietary supplement|microbiome
36422338|student_B|microbiome|DDF
36422338|student_B|chemical|microbiome
34783227|student_A|chemical|microbiome
34783227|student_A|chemical|bacteria
32712266|student_A|drug|animal
32712266|student_A|animal|biomedical technique
32712266|student_A|DDF|DDF
32712266|student_A|microbiome|DDF
32712266|student_A|drug|DDF
32712266|student_A|DDF|animal
32712266|student_A|chemical|DDF
39187187|student_A|microbiome|animal
39187187|student_A|animal|biomedical technique
39187187|student_A|DDF|human
39187187|student_A|microbiome|human
39187187|student_A|microbiome|biomedical technique
39187187|student_A|microbiome|DDF
39187187|student_A|DDF|animal
35788394|student_A|microbiome|animal
35788394|student_A|DDF|animal
35788394|student_A|microbiome|DDF
35788394|student_A|chemical|bacteria
35788394|student_A|chemical|microbiome
35788394|student_A|chemical|DDF
35788394|student_A|bacteria|microbiome
38960582|student_A|DDF|human
38960582|student_A|DDF|animal
38960582|student_A|microbiome|DDF
38960582|student_A|drug|DDF
38960582|student_A|chemical|microbiome
38960582|student_A|chemical|DDF
38960582|student_A|bacteria|microbiome
36558556|student_B|microbiome|human
36558556|student_B|human|biomedical technique
36558556|student_B|chemical|microbiome
36558556|student_B|microbiome|microbiome
36558556|student_B|bacteria|microbiome
35956326|student_A|DDF|microbiome
35956326|student_A|DDF|DDF
35956326|student_A|microbiome|DDF
39139979|student_A|DDF|human
39139979|student_A|food|microbiome
39139979|student_A|food|bacteria
35562885|student_B|DDF|human
35562885|student_B|microbiome|human
35562885|student_B|dietary supplement|DDF
35562885|student_B|DDF|microbiome
35562885|student_B|microbiome|DDF
33293403|student_A|DDF|anatomical location
33293403|student_A|DDF|human
33293403|student_A|microbiome|human
33293403|student_A|chemical|anatomical location
33293403|student_A|DDF|bacteria
33293403|student_A|DDF|DDF
33293403|student_A|bacteria|human
33293403|student_A|human|biomedical technique
33293403|student_A|microbiome|DDF
33293403|student_A|bacteria|DDF
33293403|student_A|chemical|DDF
38792361|student_B|dietary supplement|microbiome
38792361|student_B|dietary supplement|DDF
38792361|student_B|microbiome|DDF
33459114|student_A|DDF|DDF
33459114|student_A|microbiome|DDF
36278467|student_B|drug|DDF
36278467|student_B|drug|bacteria
38960388|student_A|bacteria|DDF
38960388|student_A|chemical|DDF
36467550|student_A|animal|biomedical technique
36467550|student_A|dietary supplement|DDF
36467550|student_A|dietary supplement|gene
36467550|student_A|dietary supplement|microbiome
36467550|student_A|anatomical location|animal
36467550|student_A|chemical|microbiome
36467550|student_A|bacteria|chemical
35127957|student_A|chemical|gene
35127957|student_A|chemical|chemical
35127957|student_A|chemical|microbiome
35127957|student_A|chemical|DDF
35563197|student_A|drug|DDF
35563197|student_A|chemical|chemical
35563197|student_A|drug|microbiome
35563197|student_A|DDF|chemical
35279596|student_B|microbiome|animal
35279596|student_B|drug|gene
35279596|student_B|drug|bacteria
35279596|student_B|DDF|bacteria
35279596|student_B|microbiome|DDF
35279596|student_B|drug|DDF
35279596|student_B|DDF|animal
35279596|student_B|drug|microbiome
35279596|student_B|bacteria|microbiome
35370947|student_A|microbiome|human
35370947|student_A|microbiome|DDF
36058421|student_B|DDF|human
36058421|student_B|microbiome|human
36058421|student_B|DDF|DDF
36058421|student_B|human|biomedical technique
36058421|student_B|microbiome|DDF
36058421|student_B|chemical|DDF
38903788|student_A|anatomical location|human
38903788|student_A|microbiome|human
38903788|student_A|microbiome|anatomical location
38903788|student_A|microbiome|biomedical technique
38903788|student_A|human|biomedical technique
38903788|student_A|bacteria|microbiome
36191374|student_A|microbiome|animal
36191374|student_A|animal|biomedical technique
36191374|student_A|DDF|human
36191374|student_A|DDF|animal
36191374|student_A|microbiome|DDF
36191374|student_A|chemical|microbiome
36191374|student_A|bacteria|microbiome
35091889|student_A|animal|biomedical technique
35091889|student_A|DDF|animal
35091889|student_A|drug|bacteria
35091889|student_A|microbiome|DDF
35091889|student_A|drug|DDF
35091889|student_A|drug|gene
35091889|student_A|drug|microbiome
39158758|student_B|animal|biomedical technique
39158758|student_B|anatomical location|animal
39158758|student_B|DDF|bacteria
39158758|student_B|microbiome|DDF
39158758|student_B|drug|DDF
39158758|student_B|DDF|animal
36552604|student_A|food|DDF
36552604|student_A|food|microbiome
36552604|student_A|microbiome|DDF
39295905|student_A|bacteria|DDF
39295905|student_A|DDF|human
39295905|student_A|DDF|bacteria
32865266|student_A|microbiome|human
32865266|student_A|bacteria|human
32865266|student_A|DDF|human
32865266|student_A|microbiome|DDF
36099873|student_B|DDF|microbiome
36099873|student_B|DDF|bacteria
36099873|student_B|microbiome|DDF
37515687|student_A|bacteria|DDF
37515687|student_A|chemical|microbiome
37515687|student_A|chemical|bacteria
37515687|student_A|microbiome|DDF
35611932|student_A|DDF|human
35611932|student_A|microbiome|human
35611932|student_A|human|biomedical technique
35611932|student_A|drug|DDF
35611932|student_A|chemical|microbiome
35611932|student_A|chemical|DDF
36280322|student_A|DDF|anatomical location
36280322|student_A|chemical|anatomical location
36280322|student_A|DDF|chemical
36280322|student_A|DDF|DDF
36280322|student_A|microbiome|DDF
36280322|student_A|drug|DDF
36280322|student_A|bacteria|DDF
36280322|student_A|chemical|DDF
35337376|student_A|DDF|DDF
35337376|student_A|DDF|human
35337376|student_A|microbiome|DDF
35631252|student_B|drug|DDF
35631252|student_B|drug|microbiome
35631252|student_B|microbiome|DDF
36516809|student_B|DDF|human
36516809|student_B|chemical|anatomical location
36516809|student_B|human|biomedical technique
36516809|student_B|microbiome|DDF
36516809|student_B|drug|DDF
36516809|student_B|chemical|microbiome
36516809|student_B|chemical|DDF
35246670|student_A|DDF|microbiome
35246670|student_A|DDF|DDF
35246670|student_A|DDF|human
35246670|student_A|chemical|DDF
35840611|student_A|dietary supplement|human
35840611|student_A|microbiome|human
35840611|student_A|microbiome|anatomical location
35840611|student_A|microbiome|biomedical technique
39065244|student_A|DDF|microbiome
39065244|student_A|microbiome|anatomical location
39065244|student_A|bacteria|microbiome
39065244|student_A|microbiome|DDF
35013099|student_B|DDF|human
35013099|student_B|human|biomedical technique
35013099|student_B|microbiome|DDF
35923300|student_B|DDF|human
39339649|student_A|DDF|human
39339649|student_A|microbiome|human
39339649|student_A|dietary supplement|DDF
39339649|student_A|chemical|DDF
39339649|student_A|microbiome|gene
39339649|student_A|chemical|microbiome
39339649|student_A|dietary supplement|human
39339649|student_A|bacteria|microbiome
36228569|student_A|bacteria|DDF
36228569|student_A|dietary supplement|DDF
36228569|student_A|microbiome|human
34785689|student_B|DDF|human
34785689|student_B|chemical|microbiome
34785689|student_B|human|biomedical technique
34785689|student_B|microbiome|biomedical technique
35194166|student_B|DDF|bacteria
35194166|student_B|DDF|human
35194166|student_B|microbiome|DDF
33279302|student_A|microbiome|DDF
33279302|student_A|microbiome|biomedical technique
32112917|student_A|DDF|DDF
32112917|student_A|chemical|DDF
35276927|student_A|dietary supplement|DDF
35276927|student_A|microbiome|DDF
36034698|student_B|animal|biomedical technique
36034698|student_B|microbiome|DDF
36034698|student_B|chemical|bacteria
36034698|student_B|chemical|microbiome
36034698|student_B|chemical|DDF
36034698|student_B|bacteria|chemical
32032654|student_A|anatomical location|human
32032654|student_A|DDF|human
32032654|student_A|microbiome|human
32032654|student_A|DDF|bacteria
32032654|student_A|microbiome|DDF
32032654|student_A|bacteria|microbiome
35286767|student_A|dietary supplement|human
35286767|student_A|dietary supplement|DDF
35286767|student_A|DDF|human
35286767|student_A|microbiome|DDF
35257836|student_A|chemical|anatomical location
35257836|student_A|DDF|chemical
32154946|student_A|DDF|chemical
32154946|student_A|chemical|microbiome
32154946|student_A|DDF|human
32154946|student_A|chemical|DDF
34430117|student_B|DDF|anatomical location
34430117|student_B|food|DDF
34430117|student_B|chemical|anatomical location
34430117|student_B|dietary supplement|DDF
34430117|student_B|microbiome|DDF
34430117|student_B|chemical|DDF
37492530|student_A|bacteria|DDF
37492530|student_A|chemical|bacteria
37492530|student_A|bacteria|microbiome
39360283|student_A|dietary supplement|DDF
39360283|student_A|DDF|human
39360283|student_A|human|biomedical technique
34012926|student_B|DDF|bacteria
34012926|student_B|bacteria|human
34012926|student_B|bacteria|bacteria
34012926|student_B|bacteria|DDF
34012926|student_B|chemical|bacteria
34012926|student_B|bacteria|chemical
34012926|student_B|bacteria|microbiome
38806681|student_A|DDF|animal
34371014|student_A|anatomical location|human
34371014|student_A|DDF|human
34371014|student_A|microbiome|human
34371014|student_A|microbiome|anatomical location
34371014|student_A|microbiome|biomedical technique
34371014|student_A|human|biomedical technique
34371014|student_A|microbiome|DDF
34371014|student_A|chemical|DDF
38852801|student_A|bacteria|animal
38852801|student_A|dietary supplement|DDF
38852801|student_A|chemical|anatomical location
38852801|student_A|microbiome|DDF
38852801|student_A|bacteria|DDF
38852801|student_A|bacteria|microbiome
34032647|student_B|chemical|microbiome
34032647|student_B|chemical|anatomical location
34032647|student_B|microbiome|DDF
34032647|student_B|chemical|bacteria
34032647|student_B|chemical|DDF
31790727|student_A|drug|DDF
31790727|student_A|DDF|microbiome
31790727|student_A|microbiome|DDF
31790727|student_A|anatomical location|animal
31790727|student_A|DDF|animal
31790727|student_A|drug|microbiome
35275538|student_A|DDF|human
35275538|student_A|microbiome|human
35275538|student_A|DDF|DDF
35275538|student_A|bacteria|DDF
35275538|student_A|bacteria|microbiome
35741624|student_A|human|biomedical technique
39426041|student_A|chemical|chemical
39426041|student_A|DDF|human
39426041|student_A|microbiome|human
39426041|student_A|DDF|bacteria
39426041|student_A|DDF|DDF
39426041|student_A|microbiome|DDF
39426041|student_A|bacteria|DDF
39426041|student_A|bacteria|chemical
36240098|student_B|DDF|human
36240098|student_B|drug|bacteria
36240098|student_B|human|biomedical technique
36240098|student_B|microbiome|DDF
36240098|student_B|drug|DDF
36240098|student_B|bacteria|DDF
36240098|student_B|microbiome|gene
36240098|student_B|drug|gene
36240098|student_B|bacteria|gene
36240098|student_B|bacteria|microbiome
35400445|student_B|dietary supplement|bacteria
35400445|student_B|dietary supplement|microbiome
35400445|student_B|DDF|DDF
35400445|student_B|chemical|chemical
35400445|student_B|DDF|animal
35400445|student_B|drug|microbiome
35400445|student_B|chemical|anatomical location
35400445|student_B|microbiome|anatomical location
35400445|student_B|DDF|bacteria
35400445|student_B|bacteria|DDF
35400445|student_B|chemical|microbiome
35400445|student_B|microbiome|DDF
35400445|student_B|chemical|DDF
35400445|student_B|bacteria|bacteria
35400445|student_B|DDF|anatomical location
35400445|student_B|dietary supplement|DDF
35400445|student_B|drug|DDF
35400445|student_B|chemical|bacteria
35400445|student_B|bacteria|chemical
35731901|student_A|DDF|microbiome
35731901|student_A|chemical|DDF
35405323|student_A|DDF|DDF
39078446|student_A|dietary supplement|DDF
39110402|student_A|microbiome|DDF
32290475|student_A|DDF|human
32290475|student_A|microbiome|human
32290475|student_A|chemical|anatomical location
32290475|student_A|DDF|chemical
32290475|student_A|microbiome|DDF
32290475|student_A|drug|DDF
32290475|student_A|chemical|bacteria
32290475|student_A|chemical|DDF
32290475|student_A|bacteria|chemical
32290475|student_A|bacteria|microbiome
32089785|student_A|DDF|human
32089785|student_A|microbiome|human
32089785|student_A|microbiome|anatomical location
32089785|student_A|DDF|DDF
32089785|student_A|microbiome|DDF
32089785|student_A|bacteria|DDF
32089785|student_A|chemical|DDF
32089785|student_A|bacteria|microbiome
39121711|student_A|DDF|bacteria
39121711|student_A|DDF|human
39121711|student_A|bacteria|DDF
39121711|student_A|microbiome|DDF
39335452|student_B|anatomical location|human
39335452|student_B|microbiome|human
39335452|student_B|bacteria|microbiome
39335452|student_B|microbiome|biomedical technique
32252363|student_A|chemical|anatomical location
32252363|student_A|chemical|microbiome
32252363|student_A|chemical|DDF
35743087|student_B|microbiome|human
35743087|student_B|DDF|human
35743087|student_B|microbiome|DDF
36293176|student_A|DDF|human
36293176|student_A|dietary supplement|DDF
36293176|student_A|DDF|microbiome
36293176|student_A|DDF|DDF
36293176|student_A|microbiome|DDF
36293176|student_A|drug|DDF
36293176|student_A|drug|microbiome
38901183|student_A|chemical|microbiome
38901183|student_A|chemical|anatomical location
38901183|student_A|microbiome|anatomical location
38901183|student_A|microbiome|DDF
38901183|student_A|bacteria|DDF
38901183|student_A|chemical|bacteria
38901183|student_A|chemical|DDF
35607987|student_A|DDF|DDF
35607987|student_A|chemical|microbiome
35607987|student_A|DDF|human
35607987|student_A|human|biomedical technique
34909657|student_A|DDF|DDF
38732043|student_B|dietary supplement|DDF
38732043|student_B|microbiome|anatomical location
38732043|student_B|chemical|anatomical location
38732043|student_B|chemical|DDF
35157987|student_A|drug|DDF
35157987|student_A|DDF|animal
34243604|student_A|chemical|anatomical location
34243604|student_A|chemical|microbiome
34243604|student_A|chemical|DDF
34243604|student_A|DDF|chemical
38801922|student_B|microbiome|biomedical technique
38801922|student_B|DDF|microbiome
38801922|student_B|microbiome|DDF
38801922|student_B|bacteria|DDF
38801922|student_B|bacteria|microbiome
33262001|student_B|microbiome|human
33262001|student_B|DDF|DDF
33262001|student_B|chemical|DDF
32105745|student_A|chemical|bacteria
32105745|student_A|anatomical location|animal
32105745|student_A|chemical|microbiome
32105745|student_A|DDF|DDF
